TransactionID,UserID,CourseID,TeacherID
TR04932,U01392,C0125,T0070
TR04933,U02985,C0061,T0055
TR04934,U00420,C0042,T0053
TR04935,U02937,C0013,T0016
TR04936,U02219,C0140,T0111
TR04937,U00134,C0085,T0104
TR04938,U02031,C0020,T0073
TR04939,U01451,C0050,T0107
TR04940,U01554,C0164,T0034
TR04941,U01165,C0092,T0027
TR04942,U01870,C0088,T0013
TR04943,U01820,C0069,T0100
TR04944,U02706,C0037,T0027
TR04945,U01343,C0140,T0073
TR04946,U01465,C0099,T0069
TR04947,U02227,C0125,T0115
TR04948,U01080,C0168,T0086
TR04949,U01179,C0054,T0031
TR04950,U01696,C0130,T0003
TR04951,U00111,C0178,T0030
TR04952,U02185,C0041,T0021
TR04953,U02280,C0045,T0099
TR04954,U00468,C0103,T0006
TR04955,U02780,C0106,T0092
TR04956,U02529,C0137,T0032
TR04957,U00814,C0190,T0042
TR04958,U01273,C0128,T0101
TR04959,U00994,C0086,T0062
TR04960,U02032,C0047,T0089
TR04961,U00323,C0005,T0032
TR04962,U02970,C0001,T0099
TR04963,U00904,C0044,T0086
TR04964,U01542,C0150,T0088
TR04965,U02000,C0038,T0039
TR04966,U01816,C0019,T0064
TR04967,U02654,C0159,T0118
TR04968,U02477,C0115,T0030
TR04969,U00148,C0195,T0063
TR04970,U01142,C0087,T0114
TR04971,U00850,C0170,T0096
TR04972,U00367,C0123,T0031
TR04973,U02898,C0082,T0087
TR04974,U01090,C0154,T0040
TR04975,U02039,C0141,T0033
TR04976,U02861,C0058,T0063
TR04977,U00175,C0146,T0025
TR04978,U01855,C0067,T0036
TR04979,U00588,C0122,T0024
TR04980,U00495,C0087,T0095
TR04981,U01138,C0131,T0058
TR04982,U01785,C0055,T0039
TR04983,U01171,C0089,T0046
TR04984,U00035,C0058,T0077
TR04985,U00999,C0063,T0010
TR04986,U01333,C0091,T0087
TR04987,U02586,C0052,T0082
TR04988,U02798,C0126,T0032
TR04989,U01038,C0024,T0097
TR04990,U00374,C0072,T0036
TR04991,U02605,C0009,T0028
TR04992,U01452,C0110,T0016
TR04993,U01752,C0165,T0016
TR04994,U02281,C0094,T0018
TR04995,U00705,C0117,T0008
TR04996,U00563,C0083,T0106
TR04997,U02987,C0181,T0080
TR04998,U02935,C0080,T0119
TR04999,U02774,C0152,T0120
TR05000,U01874,C0149,T0075
TR05001,U02124,C0100,T0070
TR05002,U00439,C0040,T0001
TR05003,U01884,C0103,T0062
TR05004,U01980,C0062,T0076
TR05005,U00699,C0198,T0038
TR05006,U01313,C0069,T0092
TR05007,U02963,C0142,T0045
TR05008,U01564,C0109,T0058
TR05009,U02939,C0170,T0081
TR05010,U00692,C0178,T0001
TR05011,U02301,C0189,T0032
TR05012,U01201,C0004,T0008
TR05013,U02458,C0072,T0118
TR05014,U01635,C0017,T0040
TR05015,U01634,C0114,T0056
TR05016,U00127,C0085,T0063
TR05017,U01507,C0057,T0107
TR05018,U01192,C0107,T0110
TR05019,U02640,C0048,T0088
TR05020,U00294,C0172,T0074
TR05021,U01367,C0173,T0111
TR05022,U01020,C0117,T0103
TR05023,U02358,C0161,T0103
TR05024,U02710,C0031,T0074
TR05025,U02576,C0112,T0036
TR05026,U02588,C0047,T0089
TR05027,U00419,C0134,T0114
TR05028,U00444,C0108,T0057
TR05029,U00685,C0072,T0074
TR05030,U02888,C0071,T0083
TR05031,U02284,C0162,T0110
TR05032,U01463,C0108,T0045
TR05033,U02262,C0053,T0079
TR05034,U00085,C0142,T0080
TR05035,U02842,C0016,T0002
TR05036,U01768,C0171,T0093
TR05037,U00085,C0116,T0068
TR05038,U01945,C0073,T0117
TR05039,U02113,C0074,T0050
TR05040,U01670,C0081,T0029
TR05041,U00663,C0012,T0095
TR05042,U00627,C0128,T0081
TR05043,U00064,C0070,T0010
TR05044,U02987,C0147,T0027
TR05045,U00919,C0041,T0117
TR05046,U01376,C0181,T0105
TR05047,U01182,C0157,T0015
TR05048,U01613,C0198,T0060
TR05049,U00491,C0059,T0108
TR05050,U01879,C0089,T0031
TR05051,U01941,C0192,T0021
TR05052,U00313,C0024,T0060
TR05053,U02663,C0144,T0058
TR05054,U00919,C0180,T0041
TR05055,U01883,C0080,T0046
TR05056,U00813,C0134,T0045
TR05057,U02988,C0165,T0026
TR05058,U01490,C0132,T0102
TR05059,U01327,C0092,T0051
TR05060,U00680,C0166,T0036
TR05061,U00435,C0169,T0052
TR05062,U00682,C0092,T0081
TR05063,U01159,C0081,T0051
TR05064,U01074,C0142,T0003
TR05065,U01456,C0071,T0014
TR05066,U02388,C0179,T0049
TR05067,U02395,C0065,T0077
TR05068,U02694,C0052,T0105
TR05069,U01371,C0030,T0091
TR05070,U00649,C0185,T0001
TR05071,U00245,C0099,T0057
TR05072,U02157,C0158,T0017
TR05073,U02581,C0098,T0112
TR05074,U00296,C0042,T0050
TR05075,U02160,C0139,T0098
TR05076,U01613,C0027,T0014
TR05077,U02391,C0152,T0118
TR05078,U02149,C0167,T0119
TR05079,U02677,C0072,T0059
TR05080,U01628,C0018,T0081
TR05081,U00028,C0077,T0003
TR05082,U02985,C0045,T0098
TR05083,U01986,C0115,T0040
TR05084,U01561,C0087,T0089
TR05085,U00058,C0140,T0066
TR05086,U01522,C0177,T0034
TR05087,U00297,C0159,T0090
TR05088,U02182,C0092,T0095
TR05089,U02297,C0022,T0009
TR05090,U02598,C0172,T0094
TR05091,U00902,C0092,T0084
TR05092,U01965,C0192,T0021
TR05093,U01099,C0077,T0093
TR05094,U01678,C0025,T0025
TR05095,U02882,C0108,T0102
TR05096,U01192,C0179,T0044
TR05097,U00771,C0135,T0025
TR05098,U01527,C0109,T0009
TR05099,U01379,C0134,T0103
TR05100,U01249,C0024,T0062
TR05101,U01555,C0019,T0108
TR05102,U00146,C0083,T0026
TR05103,U01984,C0115,T0057
TR05104,U01265,C0009,T0037
TR05105,U01908,C0112,T0016
TR05106,U02941,C0164,T0037
TR05107,U02392,C0102,T0076
TR05108,U01773,C0168,T0024
TR05109,U01059,C0152,T0026
TR05110,U02750,C0048,T0020
TR05111,U02049,C0191,T0009
TR05112,U02020,C0069,T0087
TR05113,U00153,C0181,T0103
TR05114,U02477,C0182,T0029
TR05115,U00508,C0170,T0031
TR05116,U00491,C0119,T0019
TR05117,U00345,C0045,T0020
TR05118,U01936,C0125,T0087
TR05119,U01762,C0014,T0107
TR05120,U00221,C0157,T0027
TR05121,U01939,C0134,T0094
TR05122,U01943,C0135,T0085
TR05123,U00723,C0037,T0044
TR05124,U00528,C0053,T0035
TR05125,U01523,C0018,T0113
TR05126,U02889,C0038,T0071
TR05127,U01665,C0187,T0022
TR05128,U00481,C0129,T0074
TR05129,U02978,C0196,T0087
TR05130,U01872,C0044,T0015
TR05131,U02920,C0047,T0094
TR05132,U01463,C0035,T0098
TR05133,U01426,C0060,T0013
TR05134,U00345,C0090,T0004
TR05135,U00045,C0052,T0082
TR05136,U02069,C0008,T0056
TR05137,U01658,C0107,T0023
TR05138,U01888,C0169,T0097
TR05139,U02921,C0131,T0098
TR05140,U02096,C0197,T0034
TR05141,U01515,C0142,T0100
TR05142,U02599,C0096,T0099
TR05143,U02335,C0026,T0017
TR05144,U01002,C0111,T0028
TR05145,U01034,C0198,T0014
TR05146,U02590,C0123,T0034
TR05147,U02041,C0186,T0112
TR05148,U02804,C0168,T0075
TR05149,U00274,C0051,T0057
TR05150,U00956,C0123,T0077
TR05151,U02648,C0005,T0097
TR05152,U01780,C0077,T0055
TR05153,U00381,C0160,T0066
TR05154,U01353,C0001,T0098
TR05155,U00479,C0182,T0117
TR05156,U02063,C0011,T0093
TR05157,U00516,C0181,T0037
TR05158,U00191,C0008,T0068
TR05159,U01192,C0153,T0076
TR05160,U02669,C0168,T0026
TR05161,U01161,C0032,T0061
TR05162,U02202,C0028,T0092
TR05163,U01412,C0131,T0067
TR05164,U00272,C0128,T0084
TR05165,U00143,C0062,T0074
TR05166,U01913,C0027,T0052
TR05167,U01093,C0045,T0018
TR05168,U02295,C0105,T0053
TR05169,U00788,C0092,T0063
TR05170,U02127,C0025,T0053
TR05171,U01682,C0189,T0117
TR05172,U00623,C0044,T0027
TR05173,U02573,C0174,T0031
TR05174,U02820,C0142,T0091
TR05175,U00938,C0136,T0106
TR05176,U01119,C0176,T0001
TR05177,U00617,C0142,T0006
TR05178,U01032,C0193,T0011
TR05179,U00067,C0080,T0034
TR05180,U00191,C0082,T0103
TR05181,U02816,C0135,T0084
TR05182,U00521,C0088,T0063
TR05183,U00990,C0177,T0053
TR05184,U01141,C0127,T0085
TR05185,U02315,C0055,T0085
TR05186,U01635,C0141,T0018
TR05187,U02533,C0184,T0021
TR05188,U01188,C0056,T0019
TR05189,U00376,C0015,T0004
TR05190,U00653,C0185,T0077
TR05191,U00549,C0058,T0082
TR05192,U01098,C0163,T0116
TR05193,U00073,C0088,T0029
TR05194,U02356,C0097,T0025
TR05195,U00199,C0144,T0056
TR05196,U01782,C0008,T0077
TR05197,U00572,C0173,T0063
TR05198,U00791,C0040,T0027
TR05199,U01639,C0182,T0060
TR05200,U01832,C0014,T0083
TR05201,U01856,C0187,T0049
TR05202,U01511,C0053,T0065
TR05203,U01175,C0127,T0038
TR05204,U00179,C0155,T0083
TR05205,U02245,C0175,T0052
TR05206,U00735,C0080,T0001
TR05207,U02137,C0115,T0040
TR05208,U00799,C0134,T0081
TR05209,U00788,C0055,T0021
TR05210,U02796,C0044,T0086
TR05211,U00209,C0018,T0015
TR05212,U00493,C0016,T0050
TR05213,U02713,C0012,T0103
TR05214,U01658,C0148,T0048
TR05215,U02919,C0045,T0103
TR05216,U00732,C0192,T0032
TR05217,U01130,C0187,T0049
TR05218,U01606,C0093,T0068
TR05219,U02746,C0022,T0108
TR05220,U00594,C0097,T0045
TR05221,U02934,C0047,T0032
TR05222,U02900,C0029,T0004
TR05223,U01216,C0045,T0117
TR05224,U00325,C0077,T0065
TR05225,U00979,C0009,T0097
TR05226,U01750,C0024,T0071
TR05227,U01851,C0015,T0073
TR05228,U01491,C0164,T0065
TR05229,U00894,C0013,T0080
TR05230,U01391,C0091,T0018
TR05231,U00144,C0172,T0054
TR05232,U00384,C0101,T0047
TR05233,U02264,C0071,T0006
TR05234,U02372,C0200,T0066
TR05235,U00217,C0122,T0009
TR05236,U01516,C0076,T0068
TR05237,U02999,C0164,T0109
TR05238,U02231,C0116,T0023
TR05239,U02318,C0061,T0118
TR05240,U02993,C0168,T0107
TR05241,U01491,C0126,T0109
TR05242,U02918,C0155,T0043
TR05243,U01636,C0001,T0051
TR05244,U02515,C0162,T0072
TR05245,U02353,C0068,T0103
TR05246,U01168,C0088,T0025
TR05247,U00111,C0021,T0080
TR05248,U01014,C0161,T0035
TR05249,U00232,C0135,T0017
TR05250,U01715,C0193,T0018
TR05251,U01756,C0003,T0027
TR05252,U02643,C0051,T0015
TR05253,U01578,C0079,T0081
TR05254,U01297,C0095,T0107
TR05255,U02221,C0182,T0069
TR05256,U00973,C0123,T0080
TR05257,U01031,C0187,T0015
TR05258,U02594,C0006,T0042
TR05259,U02596,C0157,T0110
TR05260,U00518,C0017,T0034
TR05261,U00914,C0117,T0048
TR05262,U02263,C0060,T0083
TR05263,U02182,C0150,T0008
TR05264,U02333,C0152,T0111
TR05265,U01945,C0125,T0010
TR05266,U01463,C0081,T0005
TR05267,U01873,C0085,T0116
TR05268,U02734,C0051,T0048
TR05269,U02379,C0178,T0117
TR05270,U02942,C0139,T0026
TR05271,U01308,C0184,T0086
TR05272,U00899,C0071,T0108
TR05273,U01099,C0170,T0023
TR05274,U01190,C0039,T0062
TR05275,U01213,C0069,T0013
TR05276,U02126,C0048,T0009
TR05277,U02995,C0125,T0113
TR05278,U00688,C0057,T0020
TR05279,U02069,C0021,T0092
TR05280,U00566,C0082,T0108
TR05281,U01208,C0099,T0057
TR05282,U01895,C0148,T0101
TR05283,U00827,C0015,T0024
TR05284,U01352,C0069,T0108
TR05285,U02227,C0179,T0033
TR05286,U01812,C0076,T0020
TR05287,U01083,C0062,T0060
TR05288,U01351,C0119,T0048
TR05289,U02953,C0037,T0064
TR05290,U01645,C0134,T0030
TR05291,U02717,C0199,T0108
TR05292,U00191,C0026,T0073
TR05293,U01224,C0008,T0109
TR05294,U01336,C0004,T0113
TR05295,U00708,C0021,T0017
TR05296,U00379,C0159,T0100
TR05297,U00387,C0149,T0014
TR05298,U02285,C0025,T0019
TR05299,U00616,C0143,T0071
TR05300,U01543,C0163,T0059
TR05301,U02331,C0177,T0067
TR05302,U02049,C0043,T0097
TR05303,U01755,C0169,T0044
TR05304,U00464,C0037,T0032
TR05305,U00967,C0185,T0111
TR05306,U00172,C0042,T0011
TR05307,U01147,C0175,T0106
TR05308,U00843,C0092,T0002
TR05309,U01322,C0061,T0090
TR05310,U01909,C0142,T0068
TR05311,U00690,C0068,T0017
TR05312,U02623,C0053,T0081
TR05313,U01508,C0084,T0092
TR05314,U02213,C0034,T0094
TR05315,U02025,C0076,T0040
TR05316,U01723,C0097,T0087
TR05317,U00383,C0152,T0046
TR05318,U02257,C0148,T0088
TR05319,U01413,C0197,T0093
TR05320,U01584,C0030,T0004
TR05321,U02272,C0088,T0038
TR05322,U02051,C0007,T0063
TR05323,U00372,C0036,T0029
TR05324,U01711,C0038,T0019
TR05325,U01470,C0052,T0091
TR05326,U00611,C0143,T0029
TR05327,U00116,C0174,T0120
TR05328,U00447,C0151,T0100
TR05329,U01392,C0140,T0035
TR05330,U01341,C0172,T0116
TR05331,U00415,C0143,T0070
TR05332,U01809,C0093,T0023
TR05333,U02940,C0107,T0103
TR05334,U01048,C0126,T0046
TR05335,U02711,C0049,T0044
TR05336,U01874,C0021,T0048
TR05337,U01074,C0015,T0052
TR05338,U00718,C0014,T0008
TR05339,U01359,C0042,T0055
TR05340,U01606,C0015,T0066
TR05341,U02319,C0063,T0077
TR05342,U00562,C0196,T0040
TR05343,U02852,C0027,T0085
TR05344,U02295,C0093,T0031
TR05345,U00387,C0105,T0116
TR05346,U00702,C0053,T0048
TR05347,U02607,C0052,T0100
TR05348,U00973,C0063,T0061
TR05349,U01385,C0181,T0112
TR05350,U00984,C0057,T0052
TR05351,U01512,C0120,T0038
TR05352,U00352,C0052,T0091
TR05353,U01725,C0107,T0036
TR05354,U01952,C0043,T0112
TR05355,U01280,C0135,T0087
TR05356,U01908,C0117,T0055
TR05357,U00753,C0170,T0085
TR05358,U02829,C0004,T0013
TR05359,U01025,C0197,T0037
TR05360,U00546,C0133,T0047
TR05361,U01470,C0080,T0090
TR05362,U00079,C0041,T0104
TR05363,U01260,C0132,T0071
TR05364,U02382,C0002,T0110
TR05365,U00889,C0195,T0103
TR05366,U01106,C0149,T0022
TR05367,U02550,C0198,T0039
TR05368,U01991,C0043,T0087
TR05369,U01501,C0082,T0058
TR05370,U02813,C0108,T0030
TR05371,U00921,C0197,T0018
TR05372,U00550,C0137,T0106
TR05373,U02062,C0156,T0018
TR05374,U00392,C0026,T0110
TR05375,U02358,C0082,T0074
TR05376,U02434,C0083,T0039
TR05377,U01381,C0131,T0094
TR05378,U00974,C0073,T0026
TR05379,U00340,C0100,T0071
TR05380,U02645,C0049,T0007
TR05381,U00757,C0145,T0069
TR05382,U01046,C0063,T0065
TR05383,U02339,C0055,T0046
TR05384,U02354,C0151,T0018
TR05385,U02682,C0034,T0013
TR05386,U02673,C0105,T0025
TR05387,U00939,C0105,T0104
TR05388,U00848,C0069,T0008
TR05389,U00442,C0015,T0074
TR05390,U02551,C0175,T0032
TR05391,U00130,C0003,T0017
TR05392,U00597,C0156,T0102
TR05393,U01959,C0003,T0079
TR05394,U01506,C0102,T0079
TR05395,U00862,C0004,T0048
TR05396,U02641,C0088,T0063
TR05397,U00999,C0159,T0040
TR05398,U02373,C0045,T0115
TR05399,U02496,C0187,T0084
TR05400,U01552,C0045,T0015
TR05401,U02867,C0075,T0099
TR05402,U01641,C0165,T0006
TR05403,U01512,C0193,T0094
TR05404,U01737,C0009,T0063
TR05405,U02757,C0145,T0008
TR05406,U01450,C0118,T0095
TR05407,U01858,C0065,T0112
TR05408,U00265,C0131,T0111
TR05409,U02660,C0026,T0032
TR05410,U02880,C0181,T0045
TR05411,U02722,C0159,T0052
TR05412,U01463,C0026,T0079
TR05413,U00157,C0023,T0082
TR05414,U01446,C0030,T0013
TR05415,U02299,C0010,T0024
TR05416,U02926,C0072,T0040
TR05417,U01633,C0064,T0014
TR05418,U02578,C0150,T0092
TR05419,U02375,C0143,T0075
TR05420,U00895,C0123,T0070
TR05421,U02145,C0105,T0062
TR05422,U00513,C0184,T0120
TR05423,U00216,C0074,T0089
TR05424,U02173,C0148,T0061
TR05425,U01707,C0105,T0001
TR05426,U02107,C0047,T0089
TR05427,U01568,C0087,T0066
TR05428,U02209,C0053,T0032
TR05429,U02332,C0181,T0013
TR05430,U02154,C0129,T0033
TR05431,U01129,C0002,T0032
TR05432,U00228,C0058,T0056
TR05433,U02366,C0147,T0024
TR05434,U01488,C0190,T0091
TR05435,U00802,C0072,T0004
TR05436,U01623,C0140,T0088
TR05437,U01906,C0154,T0023
TR05438,U02922,C0027,T0029
TR05439,U00472,C0029,T0098
TR05440,U01080,C0015,T0021
TR05441,U02673,C0174,T0030
TR05442,U02061,C0129,T0090
TR05443,U01042,C0060,T0020
TR05444,U02742,C0107,T0016
TR05445,U02161,C0185,T0067
TR05446,U00229,C0003,T0049
TR05447,U00171,C0115,T0101
TR05448,U00295,C0146,T0058
TR05449,U00189,C0052,T0104
TR05450,U00426,C0060,T0044
TR05451,U00977,C0034,T0025
TR05452,U01103,C0096,T0023
TR05453,U02706,C0089,T0108
TR05454,U00919,C0060,T0059
TR05455,U00499,C0154,T0001
TR05456,U01822,C0200,T0097
TR05457,U02810,C0019,T0015
TR05458,U00866,C0111,T0081
TR05459,U00826,C0022,T0098
TR05460,U01859,C0161,T0081
TR05461,U02119,C0166,T0052
TR05462,U02296,C0128,T0058
TR05463,U00146,C0035,T0041
TR05464,U01642,C0107,T0044
TR05465,U01320,C0128,T0004
TR05466,U02630,C0195,T0077
TR05467,U00470,C0083,T0068
TR05468,U00193,C0138,T0007
TR05469,U01092,C0143,T0046
TR05470,U02542,C0139,T0009
TR05471,U00052,C0111,T0087
TR05472,U02930,C0090,T0033
TR05473,U02411,C0024,T0033
TR05474,U01821,C0077,T0084
TR05475,U02965,C0101,T0004
TR05476,U02522,C0132,T0065
TR05477,U01870,C0013,T0118
TR05478,U02569,C0185,T0106
TR05479,U01787,C0098,T0034
TR05480,U01455,C0120,T0091
TR05481,U01868,C0037,T0085
TR05482,U02739,C0048,T0088
TR05483,U02580,C0199,T0079
TR05484,U02008,C0001,T0099
TR05485,U01435,C0060,T0064
TR05486,U00840,C0140,T0025
TR05487,U00241,C0149,T0055
TR05488,U00536,C0139,T0009
TR05489,U01408,C0044,T0017
TR05490,U00083,C0115,T0021
TR05491,U00982,C0186,T0060
TR05492,U00951,C0108,T0013
TR05493,U00611,C0044,T0003
TR05494,U00574,C0078,T0068
TR05495,U02334,C0162,T0004
TR05496,U00989,C0025,T0107
TR05497,U00459,C0132,T0092
TR05498,U02174,C0192,T0007
TR05499,U01523,C0116,T0026
TR05500,U02473,C0119,T0075
TR05501,U02602,C0144,T0024
TR05502,U02658,C0010,T0107
TR05503,U01985,C0109,T0010
TR05504,U01567,C0194,T0101
TR05505,U02160,C0035,T0013
TR05506,U02450,C0134,T0044
TR05507,U00122,C0019,T0106
TR05508,U00273,C0187,T0039
TR05509,U01318,C0181,T0019
TR05510,U00398,C0008,T0051
TR05511,U02519,C0010,T0019
TR05512,U00985,C0195,T0076
TR05513,U01231,C0166,T0052
TR05514,U01134,C0029,T0086
TR05515,U01302,C0015,T0047
TR05516,U01911,C0087,T0101
TR05517,U02617,C0023,T0120
TR05518,U01506,C0046,T0030
TR05519,U01917,C0028,T0046
TR05520,U02945,C0026,T0076
TR05521,U00820,C0010,T0093
TR05522,U02901,C0175,T0021
TR05523,U02758,C0004,T0075
TR05524,U01957,C0055,T0101
TR05525,U02369,C0066,T0048
TR05526,U00179,C0067,T0062
TR05527,U00897,C0135,T0058
TR05528,U02267,C0055,T0018
TR05529,U02837,C0031,T0108
TR05530,U01973,C0074,T0059
TR05531,U01552,C0019,T0091
TR05532,U00492,C0156,T0101
TR05533,U00061,C0081,T0048
TR05534,U01078,C0156,T0063
TR05535,U01704,C0147,T0012
TR05536,U02586,C0087,T0087
TR05537,U02896,C0020,T0034
TR05538,U00065,C0013,T0061
TR05539,U00586,C0077,T0102
TR05540,U01728,C0043,T0087
TR05541,U02219,C0139,T0053
TR05542,U00535,C0176,T0025
TR05543,U02741,C0143,T0062
TR05544,U02156,C0145,T0004
TR05545,U01871,C0182,T0094
TR05546,U02862,C0050,T0094
TR05547,U01005,C0028,T0013
TR05548,U02500,C0004,T0042
TR05549,U01230,C0022,T0049
TR05550,U02638,C0119,T0078
TR05551,U01040,C0101,T0056
TR05552,U00327,C0039,T0047
TR05553,U00608,C0034,T0008
TR05554,U02707,C0097,T0055
TR05555,U00002,C0044,T0088
TR05556,U01034,C0170,T0018
TR05557,U02482,C0040,T0035
TR05558,U00125,C0097,T0089
TR05559,U01105,C0140,T0081
TR05560,U02533,C0130,T0032
TR05561,U02700,C0156,T0120
TR05562,U01862,C0074,T0024
TR05563,U01174,C0086,T0007
TR05564,U02848,C0090,T0013
TR05565,U02921,C0067,T0091
TR05566,U00129,C0199,T0112
TR05567,U00438,C0200,T0069
TR05568,U00751,C0076,T0100
TR05569,U02549,C0092,T0090
TR05570,U01222,C0010,T0042
TR05571,U02259,C0086,T0109
TR05572,U00902,C0102,T0031
TR05573,U02093,C0185,T0074
TR05574,U01303,C0108,T0110
TR05575,U02583,C0165,T0026
TR05576,U01434,C0091,T0086
TR05577,U02509,C0192,T0076
TR05578,U00391,C0079,T0032
TR05579,U01068,C0086,T0091
TR05580,U00027,C0107,T0097
TR05581,U02842,C0168,T0117
TR05582,U00548,C0101,T0052
TR05583,U02669,C0108,T0020
TR05584,U00567,C0060,T0103
TR05585,U00704,C0048,T0105
TR05586,U01243,C0117,T0040
TR05587,U00185,C0106,T0059
TR05588,U01591,C0147,T0077
TR05589,U01914,C0200,T0014
TR05590,U00848,C0033,T0044
TR05591,U00599,C0044,T0104
TR05592,U00806,C0165,T0117
TR05593,U01358,C0112,T0086
TR05594,U02127,C0089,T0082
TR05595,U02627,C0036,T0048
TR05596,U01879,C0081,T0093
TR05597,U02461,C0088,T0043
TR05598,U00546,C0149,T0016
TR05599,U01633,C0130,T0110
TR05600,U02217,C0031,T0035
TR05601,U02729,C0108,T0053
TR05602,U02631,C0030,T0034
TR05603,U02563,C0172,T0003
TR05604,U02080,C0012,T0068
TR05605,U02335,C0051,T0118
TR05606,U02642,C0121,T0005
TR05607,U01927,C0177,T0010
TR05608,U00617,C0152,T0052
TR05609,U02318,C0152,T0029
TR05610,U01204,C0188,T0096
TR05611,U01760,C0139,T0031
TR05612,U02566,C0013,T0066
TR05613,U02631,C0091,T0076
TR05614,U00226,C0200,T0091
TR05615,U00670,C0074,T0069
TR05616,U01764,C0200,T0037
TR05617,U00917,C0192,T0027
TR05618,U02174,C0020,T0087
TR05619,U02122,C0072,T0033
TR05620,U01215,C0073,T0068
TR05621,U01706,C0071,T0059
TR05622,U01843,C0078,T0064
TR05623,U01984,C0028,T0085
TR05624,U00056,C0130,T0088
TR05625,U00720,C0121,T0044
TR05626,U02601,C0043,T0095
TR05627,U02080,C0008,T0108
TR05628,U00574,C0013,T0112
TR05629,U00667,C0111,T0088
TR05630,U00284,C0035,T0049
TR05631,U01745,C0023,T0053
TR05632,U02235,C0046,T0074
TR05633,U00498,C0015,T0049
TR05634,U01466,C0130,T0113
TR05635,U00130,C0061,T0114
TR05636,U00639,C0115,T0066
TR05637,U02162,C0064,T0095
TR05638,U02061,C0052,T0063
TR05639,U02492,C0164,T0025
TR05640,U02495,C0195,T0004
TR05641,U00986,C0069,T0051
TR05642,U00993,C0067,T0011
TR05643,U02763,C0175,T0017
TR05644,U02122,C0083,T0108
TR05645,U02585,C0002,T0066
TR05646,U00101,C0172,T0070
TR05647,U02224,C0192,T0073
TR05648,U00427,C0078,T0069
TR05649,U00041,C0028,T0084
TR05650,U00429,C0054,T0029
TR05651,U00344,C0067,T0085
TR05652,U00366,C0164,T0073
TR05653,U00609,C0102,T0092
TR05654,U02705,C0120,T0119
TR05655,U00728,C0191,T0072
TR05656,U02277,C0153,T0095
TR05657,U00825,C0048,T0020
TR05658,U01376,C0167,T0027
TR05659,U00889,C0047,T0008
TR05660,U02044,C0021,T0118
TR05661,U01342,C0158,T0085
TR05662,U02884,C0092,T0061
TR05663,U01297,C0159,T0028
TR05664,U00117,C0121,T0087
TR05665,U02866,C0116,T0070
TR05666,U02416,C0154,T0003
TR05667,U01118,C0150,T0069
TR05668,U00168,C0149,T0073
TR05669,U01739,C0001,T0007
TR05670,U01365,C0165,T0060
TR05671,U02709,C0077,T0004
TR05672,U00695,C0085,T0103
TR05673,U00925,C0046,T0005
TR05674,U00152,C0137,T0011
TR05675,U00586,C0145,T0015
TR05676,U00913,C0047,T0064
TR05677,U02322,C0059,T0098
TR05678,U01578,C0054,T0013
TR05679,U00496,C0086,T0118
TR05680,U02149,C0012,T0112
TR05681,U00557,C0192,T0007
TR05682,U01106,C0006,T0104
TR05683,U01553,C0053,T0006
TR05684,U02121,C0144,T0056
TR05685,U00157,C0090,T0064
TR05686,U00735,C0005,T0103
TR05687,U02180,C0073,T0050
TR05688,U01428,C0174,T0030
TR05689,U00559,C0014,T0022
TR05690,U02155,C0172,T0025
TR05691,U02313,C0191,T0028
TR05692,U00155,C0106,T0118
TR05693,U00997,C0052,T0084
TR05694,U02295,C0116,T0039
TR05695,U00531,C0026,T0067
TR05696,U02906,C0053,T0005
TR05697,U01972,C0109,T0065
TR05698,U02586,C0029,T0015
TR05699,U00729,C0019,T0090
TR05700,U01178,C0047,T0067
TR05701,U00154,C0136,T0040
TR05702,U00092,C0023,T0105
TR05703,U02386,C0117,T0111
TR05704,U01504,C0106,T0106
TR05705,U01717,C0163,T0098
TR05706,U02498,C0053,T0116
TR05707,U02017,C0096,T0069
TR05708,U02858,C0186,T0095
TR05709,U00787,C0005,T0115
TR05710,U00273,C0016,T0077
TR05711,U02028,C0017,T0043
TR05712,U02636,C0160,T0001
TR05713,U00177,C0102,T0022
TR05714,U02879,C0180,T0062
TR05715,U00643,C0020,T0079
TR05716,U01899,C0112,T0026
TR05717,U00567,C0120,T0018
TR05718,U00666,C0194,T0048
TR05719,U01332,C0111,T0009
TR05720,U02916,C0001,T0001
TR05721,U01799,C0058,T0107
TR05722,U01070,C0093,T0009
TR05723,U02350,C0172,T0023
TR05724,U02916,C0006,T0107
TR05725,U02960,C0108,T0045
TR05726,U00408,C0103,T0002
TR05727,U01213,C0050,T0014
TR05728,U02870,C0118,T0038
TR05729,U01854,C0110,T0040
TR05730,U01153,C0200,T0063
TR05731,U02609,C0088,T0082
TR05732,U01142,C0020,T0016
TR05733,U02512,C0014,T0117
TR05734,U00144,C0133,T0093
TR05735,U02490,C0169,T0108
TR05736,U00487,C0040,T0075
TR05737,U00860,C0034,T0006
TR05738,U01936,C0124,T0003
TR05739,U00148,C0045,T0014
TR05740,U01360,C0199,T0066
TR05741,U01358,C0080,T0096
TR05742,U02859,C0071,T0095
TR05743,U02714,C0155,T0075
TR05744,U00090,C0078,T0086
TR05745,U01358,C0078,T0067
TR05746,U00199,C0172,T0114
TR05747,U00538,C0033,T0031
TR05748,U00301,C0033,T0033
TR05749,U00724,C0044,T0088
TR05750,U01599,C0020,T0001
TR05751,U01460,C0111,T0044
TR05752,U00068,C0164,T0015
TR05753,U02507,C0007,T0037
